subject,session,trial,sample_in_trial,trial_length,position_pct,true_label,pred_label
0,0,2,91,206,44.2,0,2
0,0,2,92,206,44.7,0,2
0,0,2,93,206,45.1,0,2
0,0,2,94,206,45.6,0,2
0,0,2,95,206,46.1,0,2
0,0,2,96,206,46.6,0,2
0,0,2,97,206,47.1,0,2
0,0,2,98,206,47.6,0,2
0,0,2,99,206,48.1,0,2
0,0,2,100,206,48.5,0,2
0,0,2,101,206,49.0,0,2
0,0,2,102,206,49.5,0,2
0,0,2,103,206,50.0,0,2
0,0,2,104,206,50.5,0,2
0,0,2,105,206,51.0,0,2
0,0,2,106,206,51.5,0,2
0,0,2,107,206,51.9,0,2
0,0,2,108,206,52.4,0,2
0,0,2,109,206,52.9,0,2
0,0,2,110,206,53.4,0,2
0,0,2,111,206,53.9,0,2
0,0,2,112,206,54.4,0,2
0,0,2,113,206,54.9,0,2
0,0,2,114,206,55.3,0,2
0,0,2,115,206,55.8,0,2
0,0,2,116,206,56.3,0,2
0,0,2,117,206,56.8,0,2
0,0,2,118,206,57.3,0,2
0,0,2,119,206,57.8,0,2
0,0,2,120,206,58.3,0,2
0,0,2,121,206,58.7,0,2
0,0,2,122,206,59.2,0,2
0,0,2,123,206,59.7,0,2
0,0,2,124,206,60.2,0,2
0,0,2,125,206,60.7,0,2
0,0,2,126,206,61.2,0,2
0,0,2,127,206,61.7,0,2
0,0,2,128,206,62.1,0,2
0,0,2,129,206,62.6,0,2
0,0,2,130,206,63.1,0,2
0,0,2,131,206,63.6,0,2
0,0,2,132,206,64.1,0,2
0,0,2,133,206,64.6,0,2
0,0,2,134,206,65.0,0,2
0,0,2,135,206,65.5,0,2
0,0,2,136,206,66.0,0,2
0,0,2,137,206,66.5,0,2
0,0,2,138,206,67.0,0,2
0,0,2,139,206,67.5,0,2
0,0,2,140,206,68.0,0,2
0,0,2,141,206,68.4,0,2
0,0,2,142,206,68.9,0,2
0,0,2,143,206,69.4,0,2
0,0,2,144,206,69.9,0,2
0,0,2,145,206,70.4,0,2
0,0,2,146,206,70.9,0,2
0,0,2,147,206,71.4,0,2
0,0,2,148,206,71.8,0,2
0,0,2,149,206,72.3,0,2
0,0,2,150,206,72.8,0,2
0,0,2,151,206,73.3,0,2
0,0,2,152,206,73.8,0,2
0,0,2,153,206,74.3,0,2
0,0,2,154,206,74.8,0,2
0,0,2,155,206,75.2,0,2
0,0,2,156,206,75.7,0,2
0,0,2,157,206,76.2,0,2
0,0,2,158,206,76.7,0,2
0,0,2,159,206,77.2,0,2
0,0,2,160,206,77.7,0,2
0,0,2,161,206,78.2,0,2
0,0,2,162,206,78.6,0,2
0,0,2,163,206,79.1,0,2
0,0,2,164,206,79.6,0,2
0,0,2,165,206,80.1,0,2
0,0,2,166,206,80.6,0,2
0,0,2,167,206,81.1,0,2
0,0,2,168,206,81.6,0,2
0,0,2,169,206,82.0,0,2
0,0,2,170,206,82.5,0,2
0,0,2,171,206,83.0,0,2
0,0,2,172,206,83.5,0,2
0,0,2,173,206,84.0,0,2
0,0,2,174,206,84.5,0,2
0,0,2,175,206,85.0,0,2
0,0,2,176,206,85.4,0,2
0,0,2,177,206,85.9,0,2
0,0,2,178,206,86.4,0,2
0,0,2,179,206,86.9,0,2
0,0,2,180,206,87.4,0,2
0,0,2,181,206,87.9,0,2
0,0,2,182,206,88.3,0,2
0,0,2,183,206,88.8,0,2
0,0,2,184,206,89.3,0,2
0,0,2,185,206,89.8,0,2
0,0,2,186,206,90.3,0,2
0,0,2,187,206,90.8,0,2
0,0,2,188,206,91.3,0,2
0,0,2,189,206,91.7,0,2
0,0,2,190,206,92.2,0,2
0,0,2,191,206,92.7,0,2
0,0,2,192,206,93.2,0,2
0,0,2,193,206,93.7,0,2
0,0,2,194,206,94.2,0,2
0,0,2,195,206,94.7,0,2
0,0,2,196,206,95.1,0,2
0,0,2,197,206,95.6,0,2
0,0,2,198,206,96.1,0,2
0,0,2,199,206,96.6,0,2
0,0,2,200,206,97.1,0,2
0,0,2,201,206,97.6,0,2
0,0,2,202,206,98.1,0,2
0,0,2,203,206,98.5,0,2
0,0,2,204,206,99.0,0,2
0,0,2,205,206,99.5,0,2
0,0,5,0,195,0.0,2,0
0,0,5,1,195,0.5,2,0
0,0,5,2,195,1.0,2,0
0,0,5,3,195,1.5,2,0
0,0,5,4,195,2.1,2,0
0,0,5,5,195,2.6,2,0
0,0,5,6,195,3.1,2,0
0,0,5,7,195,3.6,2,0
0,0,5,8,195,4.1,2,0
0,0,5,9,195,4.6,2,0
0,0,5,10,195,5.1,2,0
0,0,5,11,195,5.6,2,0
0,0,5,12,195,6.2,2,0
0,0,5,13,195,6.7,2,0
0,0,5,14,195,7.2,2,0
0,0,5,15,195,7.7,2,0
0,0,5,16,195,8.2,2,0
0,0,5,17,195,8.7,2,0
0,0,5,18,195,9.2,2,0
0,0,5,19,195,9.7,2,0
0,0,5,20,195,10.3,2,0
0,0,5,21,195,10.8,2,0
0,0,5,22,195,11.3,2,0
0,0,5,23,195,11.8,2,0
0,0,5,24,195,12.3,2,0
0,0,5,25,195,12.8,2,0
0,0,5,26,195,13.3,2,0
0,0,5,27,195,13.8,2,0
0,0,5,28,195,14.4,2,0
0,0,5,29,195,14.9,2,0
0,0,5,30,195,15.4,2,0
0,0,5,31,195,15.9,2,0
0,0,5,32,195,16.4,2,0
0,0,5,33,195,16.9,2,0
0,0,5,34,195,17.4,2,0
0,0,5,35,195,17.9,2,0
0,0,5,36,195,18.5,2,0
0,0,5,37,195,19.0,2,0
0,0,5,38,195,19.5,2,0
0,0,5,39,195,20.0,2,0
0,0,5,102,195,52.3,2,0
0,0,5,103,195,52.8,2,0
0,0,5,104,195,53.3,2,0
0,0,5,105,195,53.8,2,0
0,0,5,106,195,54.4,2,0
0,0,5,107,195,54.9,2,0
0,0,5,108,195,55.4,2,0
0,0,5,109,195,55.9,2,0
0,0,5,110,195,56.4,2,0
0,0,5,111,195,56.9,2,0
0,0,5,112,195,57.4,2,0
0,0,5,113,195,57.9,2,0
0,0,5,114,195,58.5,2,0
0,0,5,115,195,59.0,2,0
0,0,5,116,195,59.5,2,0
0,0,5,117,195,60.0,2,0
0,0,5,118,195,60.5,2,0
0,0,5,119,195,61.0,2,0
0,0,5,120,195,61.5,2,0
0,0,5,121,195,62.1,2,0
0,0,5,122,195,62.6,2,0
0,0,5,123,195,63.1,2,0
0,0,5,124,195,63.6,2,0
0,0,5,125,195,64.1,2,0
0,0,5,126,195,64.6,2,0
0,0,5,127,195,65.1,2,0
0,0,5,128,195,65.6,2,0
0,0,5,129,195,66.2,2,0
0,0,5,130,195,66.7,2,0
0,0,5,131,195,67.2,2,0
0,0,5,132,195,67.7,2,0
0,0,5,133,195,68.2,2,0
0,0,5,134,195,68.7,2,0
0,0,5,135,195,69.2,2,0
0,0,5,136,195,69.7,2,0
0,0,5,137,195,70.3,2,0
0,0,5,138,195,70.8,2,0
0,0,5,139,195,71.3,2,0
0,0,5,140,195,71.8,2,0
0,0,5,141,195,72.3,2,0
0,0,5,142,195,72.8,2,0
0,0,5,143,195,73.3,2,0
0,0,5,144,195,73.8,2,0
0,0,5,145,195,74.4,2,0
0,0,5,146,195,74.9,2,0
0,0,5,147,195,75.4,2,0
0,0,5,148,195,75.9,2,0
0,0,5,149,195,76.4,2,0
0,0,5,150,195,76.9,2,0
0,0,5,151,195,77.4,2,0
0,0,5,152,195,77.9,2,0
0,0,5,153,195,78.5,2,0
0,0,5,154,195,79.0,2,0
0,0,5,155,195,79.5,2,0
0,0,5,156,195,80.0,2,0
0,0,5,157,195,80.5,2,0
0,0,5,158,195,81.0,2,0
0,0,5,159,195,81.5,2,0
0,0,5,160,195,82.1,2,0
0,0,5,161,195,82.6,2,0
0,0,5,162,195,83.1,2,0
0,0,5,163,195,83.6,2,0
0,0,5,164,195,84.1,2,0
0,0,5,165,195,84.6,2,0
0,0,5,166,195,85.1,2,0
0,0,5,167,195,85.6,2,0
0,0,5,168,195,86.2,2,0
0,0,5,169,195,86.7,2,0
0,0,5,170,195,87.2,2,0
0,0,5,171,195,87.7,2,0
0,0,5,172,195,88.2,2,0
0,0,5,173,195,88.7,2,0
0,0,5,174,195,89.2,2,0
0,0,5,175,195,89.7,2,0
0,0,6,129,237,54.4,0,2
0,0,6,130,237,54.9,0,2
0,0,6,131,237,55.3,0,2
2,0,4,0,185,0.0,1,0
2,0,4,1,185,0.5,1,0
2,0,4,2,185,1.1,1,0
2,0,4,3,185,1.6,1,0
2,0,4,4,185,2.2,1,0
2,0,4,5,185,2.7,1,0
2,0,4,6,185,3.2,1,0
2,0,4,7,185,3.8,1,0
2,0,4,8,185,4.3,1,0
2,0,4,9,185,4.9,1,0
2,0,4,10,185,5.4,1,0
2,0,4,11,185,5.9,1,0
2,0,4,12,185,6.5,1,0
2,0,4,13,185,7.0,1,0
2,0,4,14,185,7.6,1,0
2,0,4,15,185,8.1,1,0
2,0,4,16,185,8.6,1,0
2,0,4,17,185,9.2,1,0
2,0,4,18,185,9.7,1,0
2,0,4,19,185,10.3,1,0
2,0,4,20,185,10.8,1,0
2,0,4,21,185,11.4,1,0
2,0,4,22,185,11.9,1,0
2,0,4,23,185,12.4,1,0
2,0,4,24,185,13.0,1,0
2,0,4,25,185,13.5,1,0
2,0,4,26,185,14.1,1,0
2,0,4,27,185,14.6,1,0
2,0,4,28,185,15.1,1,0
2,0,4,29,185,15.7,1,0
2,0,4,30,185,16.2,1,0
2,0,4,31,185,16.8,1,0
2,0,4,32,185,17.3,1,0
2,0,4,33,185,17.8,1,0
2,0,4,34,185,18.4,1,0
2,0,4,35,185,18.9,1,0
2,0,4,36,185,19.5,1,0
2,0,4,37,185,20.0,1,0
2,0,4,38,185,20.5,1,0
2,0,4,39,185,21.1,1,0
2,0,4,40,185,21.6,1,0
2,0,4,41,185,22.2,1,0
2,0,4,42,185,22.7,1,0
2,0,4,43,185,23.2,1,0
2,0,4,44,185,23.8,1,0
2,0,4,45,185,24.3,1,0
2,0,4,46,185,24.9,1,0
2,0,4,47,185,25.4,1,0
2,0,4,48,185,25.9,1,0
2,0,4,49,185,26.5,1,0
2,0,4,50,185,27.0,1,0
2,0,4,51,185,27.6,1,0
2,0,4,52,185,28.1,1,0
2,0,4,53,185,28.6,1,0
2,0,4,54,185,29.2,1,0
2,0,4,55,185,29.7,1,0
2,0,4,56,185,30.3,1,0
2,0,4,57,185,30.8,1,0
2,0,4,58,185,31.4,1,0
2,0,4,59,185,31.9,1,0
2,0,4,60,185,32.4,1,0
2,0,4,61,185,33.0,1,0
2,0,4,62,185,33.5,1,0
2,0,4,63,185,34.1,1,0
2,0,4,64,185,34.6,1,0
2,0,4,65,185,35.1,1,0
2,0,4,66,185,35.7,1,0
2,0,4,67,185,36.2,1,0
2,0,4,68,185,36.8,1,0
2,0,4,69,185,37.3,1,0
2,0,4,70,185,37.8,1,0
2,0,4,71,185,38.4,1,0
2,0,4,72,185,38.9,1,0
2,0,4,73,185,39.5,1,0
2,0,4,74,185,40.0,1,0
2,0,4,75,185,40.5,1,0
2,0,4,76,185,41.1,1,0
2,0,4,77,185,41.6,1,0
2,0,4,78,185,42.2,1,0
2,0,4,79,185,42.7,1,0
2,0,4,80,185,43.2,1,0
2,0,4,81,185,43.8,1,0
2,0,4,82,185,44.3,1,0
2,0,4,83,185,44.9,1,0
2,0,4,84,185,45.4,1,0
2,0,4,85,185,45.9,1,0
2,0,4,86,185,46.5,1,0
2,0,4,87,185,47.0,1,0
2,0,4,88,185,47.6,1,0
2,0,4,89,185,48.1,1,0
2,0,4,90,185,48.6,1,0
2,0,4,91,185,49.2,1,0
2,0,4,92,185,49.7,1,0
2,0,4,93,185,50.3,1,0
2,0,4,94,185,50.8,1,0
2,0,4,95,185,51.4,1,0
2,0,4,96,185,51.9,1,0
2,0,4,97,185,52.4,1,0
2,0,4,98,185,53.0,1,0
2,0,4,99,185,53.5,1,0
2,0,4,100,185,54.1,1,0
2,0,4,101,185,54.6,1,0
2,0,4,102,185,55.1,1,0
2,0,4,103,185,55.7,1,0
2,0,4,104,185,56.2,1,0
2,0,4,105,185,56.8,1,0
2,0,4,106,185,57.3,1,0
2,0,4,107,185,57.8,1,0
2,0,4,108,185,58.4,1,0
2,0,4,109,185,58.9,1,0
2,0,4,110,185,59.5,1,0
2,0,4,111,185,60.0,1,0
2,0,4,112,185,60.5,1,0
2,0,4,113,185,61.1,1,0
2,0,4,114,185,61.6,1,0
2,0,4,115,185,62.2,1,0
2,0,4,116,185,62.7,1,0
2,0,4,117,185,63.2,1,0
2,0,4,118,185,63.8,1,0
2,0,4,119,185,64.3,1,0
2,0,4,120,185,64.9,1,0
2,0,4,121,185,65.4,1,0
2,0,4,122,185,65.9,1,0
2,0,4,123,185,66.5,1,0
2,0,4,124,185,67.0,1,0
2,0,5,0,195,0.0,2,0
2,0,5,1,195,0.5,2,0
2,0,5,2,195,1.0,2,0
2,0,5,3,195,1.5,2,0
2,0,5,4,195,2.1,2,0
2,0,5,5,195,2.6,2,0
2,0,5,6,195,3.1,2,0
2,0,5,7,195,3.6,2,0
2,0,5,8,195,4.1,2,0
2,0,5,9,195,4.6,2,0
2,0,5,10,195,5.1,2,0
2,0,5,11,195,5.6,2,0
2,0,5,12,195,6.2,2,0
2,0,5,13,195,6.7,2,0
2,0,5,14,195,7.2,2,0
2,0,5,15,195,7.7,2,0
2,0,5,16,195,8.2,2,0
2,0,5,17,195,8.7,2,0
2,0,5,18,195,9.2,2,0
2,0,5,19,195,9.7,2,0
2,0,5,20,195,10.3,2,0
2,0,5,21,195,10.8,2,0
2,0,5,22,195,11.3,2,0
2,0,5,23,195,11.8,2,0
2,0,5,24,195,12.3,2,0
2,0,5,25,195,12.8,2,0
2,0,5,26,195,13.3,2,0
2,0,5,27,195,13.8,2,0
2,0,5,28,195,14.4,2,0
2,0,5,29,195,14.9,2,0
2,0,5,30,195,15.4,2,0
2,0,5,31,195,15.9,2,0
2,0,5,32,195,16.4,2,0
2,0,5,33,195,16.9,2,0
2,0,5,34,195,17.4,2,0
2,0,5,35,195,17.9,2,0
2,0,5,36,195,18.5,2,0
2,0,5,37,195,19.0,2,0
2,0,5,38,195,19.5,2,0
2,0,5,39,195,20.0,2,0
2,0,5,40,195,20.5,2,0
2,0,5,41,195,21.0,2,0
2,0,5,42,195,21.5,2,0
2,0,5,43,195,22.1,2,0
2,0,5,44,195,22.6,2,0
2,0,5,45,195,23.1,2,0
2,0,5,46,195,23.6,2,0
2,0,5,47,195,24.1,2,0
2,0,5,48,195,24.6,2,0
2,0,5,49,195,25.1,2,0
2,0,5,50,195,25.6,2,0
2,0,5,51,195,26.2,2,0
2,0,5,52,195,26.7,2,0
2,0,5,53,195,27.2,2,0
2,0,5,54,195,27.7,2,0
2,0,5,55,195,28.2,2,0
2,0,5,56,195,28.7,2,0
2,0,5,57,195,29.2,2,0
2,0,5,58,195,29.7,2,0
2,0,5,59,195,30.3,2,0
2,0,5,60,195,30.8,2,0
2,0,5,61,195,31.3,2,0
2,0,5,62,195,31.8,2,0
2,0,5,63,195,32.3,2,0
2,0,5,64,195,32.8,2,0
2,0,5,65,195,33.3,2,0
2,0,5,66,195,33.8,2,0
2,0,5,67,195,34.4,2,0
2,0,5,68,195,34.9,2,0
2,0,5,69,195,35.4,2,0
2,0,5,70,195,35.9,2,0
2,0,5,71,195,36.4,2,0
2,0,5,72,195,36.9,2,0
2,0,5,73,195,37.4,2,0
2,0,5,74,195,37.9,2,0
2,0,5,75,195,38.5,2,0
2,0,5,76,195,39.0,2,0
2,0,5,77,195,39.5,2,0
2,0,5,78,195,40.0,2,0
2,0,5,79,195,40.5,2,0
2,0,5,80,195,41.0,2,0
2,0,5,81,195,41.5,2,0
2,0,5,82,195,42.1,2,0
2,0,5,83,195,42.6,2,0
2,0,5,84,195,43.1,2,0
2,0,5,85,195,43.6,2,0
2,0,5,86,195,44.1,2,0
2,0,5,87,195,44.6,2,0
2,0,5,88,195,45.1,2,0
2,0,5,89,195,45.6,2,0
2,0,5,90,195,46.2,2,0
2,0,5,91,195,46.7,2,0
2,0,5,92,195,47.2,2,0
2,0,5,93,195,47.7,2,0
2,0,5,94,195,48.2,2,0
2,0,5,95,195,48.7,2,0
2,0,5,96,195,49.2,2,0
2,0,5,97,195,49.7,2,0
2,0,5,98,195,50.3,2,0
2,0,5,99,195,50.8,2,0
2,0,5,100,195,51.3,2,0
2,0,5,101,195,51.8,2,0
2,0,5,102,195,52.3,2,0
2,0,5,103,195,52.8,2,0
2,0,5,104,195,53.3,2,0
2,0,5,105,195,53.8,2,0
2,0,5,106,195,54.4,2,0
2,0,5,107,195,54.9,2,0
2,0,5,108,195,55.4,2,0
2,0,8,0,265,0.0,2,0
2,0,8,1,265,0.4,2,0
2,0,8,2,265,0.8,2,0
2,0,8,3,265,1.1,2,0
2,0,8,4,265,1.5,2,0
2,0,8,5,265,1.9,2,0
2,0,8,6,265,2.3,2,0
2,0,8,7,265,2.6,2,0
2,0,8,8,265,3.0,2,0
2,0,8,9,265,3.4,2,0
2,0,8,10,265,3.8,2,0
2,0,8,11,265,4.2,2,0
2,0,8,12,265,4.5,2,0
2,0,8,13,265,4.9,2,0
2,0,8,14,265,5.3,2,0
2,0,8,15,265,5.7,2,0
2,0,8,16,265,6.0,2,0
2,0,8,17,265,6.4,2,0
2,0,8,18,265,6.8,2,0
2,0,8,19,265,7.2,2,0
2,0,8,20,265,7.5,2,0
2,0,8,21,265,7.9,2,0
2,0,8,22,265,8.3,2,0
2,0,8,23,265,8.7,2,0
2,0,8,24,265,9.1,2,0
2,0,8,25,265,9.4,2,0
2,0,8,26,265,9.8,2,0
2,0,8,27,265,10.2,2,0
2,0,8,28,265,10.6,2,0
2,0,8,29,265,10.9,2,0
2,0,8,30,265,11.3,2,0
2,0,8,31,265,11.7,2,0
2,0,8,32,265,12.1,2,0
2,0,8,33,265,12.5,2,0
2,0,8,34,265,12.8,2,0
2,0,8,35,265,13.2,2,0
2,0,8,36,265,13.6,2,0
2,0,8,37,265,14.0,2,0
2,0,8,38,265,14.3,2,0
2,0,8,39,265,14.7,2,0
2,0,8,40,265,15.1,2,0
2,0,8,41,265,15.5,2,0
2,0,8,42,265,15.8,2,0
2,0,8,43,265,16.2,2,0
2,0,8,44,265,16.6,2,0
2,0,8,45,265,17.0,2,0
2,0,8,46,265,17.4,2,0
2,0,8,47,265,17.7,2,0
2,0,8,48,265,18.1,2,0
2,0,8,49,265,18.5,2,0
2,0,8,50,265,18.9,2,0
2,0,8,51,265,19.2,2,0
2,0,8,52,265,19.6,2,0
2,0,8,53,265,20.0,2,0
2,0,8,54,265,20.4,2,0
2,0,8,55,265,20.8,2,0
2,0,8,56,265,21.1,2,0
2,0,8,57,265,21.5,2,0
2,0,8,58,265,21.9,2,0
2,0,8,59,265,22.3,2,0
2,0,8,60,265,22.6,2,0
2,0,8,61,265,23.0,2,0
2,0,8,62,265,23.4,2,0
2,0,8,63,265,23.8,2,0
2,0,8,64,265,24.2,2,0
2,0,8,65,265,24.5,2,0
2,0,8,66,265,24.9,2,0
2,0,8,67,265,25.3,2,0
2,0,8,68,265,25.7,2,0
2,0,8,69,265,26.0,2,0
2,0,8,70,265,26.4,2,0
2,0,8,71,265,26.8,2,0
2,0,8,72,265,27.2,2,0
2,0,8,73,265,27.5,2,0
2,0,8,74,265,27.9,2,0
2,0,8,75,265,28.3,2,0
2,0,8,76,265,28.7,2,0
2,0,8,77,265,29.1,2,0
2,0,8,78,265,29.4,2,0
2,0,8,79,265,29.8,2,0
2,0,8,80,265,30.2,2,0
2,0,8,81,265,30.6,2,0
2,0,8,82,265,30.9,2,0
2,0,8,83,265,31.3,2,0
2,0,8,84,265,31.7,2,0
2,0,8,85,265,32.1,2,0
2,0,8,86,265,32.5,2,0
2,0,8,87,265,32.8,2,0
2,0,8,88,265,33.2,2,0
2,0,8,89,265,33.6,2,0
2,0,8,90,265,34.0,2,0
2,0,8,91,265,34.3,2,0
2,0,8,92,265,34.7,2,0
2,0,8,93,265,35.1,2,0
2,0,8,94,265,35.5,2,0
2,0,8,95,265,35.8,2,0
2,0,8,96,265,36.2,2,0
2,0,8,97,265,36.6,2,0
2,0,8,98,265,37.0,2,0
2,0,8,99,265,37.4,2,0
2,0,8,100,265,37.7,2,0
2,0,8,101,265,38.1,2,0
2,0,8,102,265,38.5,2,0
2,0,8,103,265,38.9,2,0
2,0,8,104,265,39.2,2,0
2,0,8,105,265,39.6,2,0
2,0,8,106,265,40.0,2,0
2,0,11,0,233,0.0,0,1
2,0,11,1,233,0.4,0,1
2,0,11,2,233,0.9,0,1
2,0,11,3,233,1.3,0,1
2,0,11,4,233,1.7,0,1
2,0,11,5,233,2.1,0,1
2,0,11,6,233,2.6,0,1
2,0,11,7,233,3.0,0,1
2,0,11,8,233,3.4,0,1
2,0,11,9,233,3.9,0,1
2,0,11,10,233,4.3,0,1
2,0,11,11,233,4.7,0,1
2,0,11,12,233,5.2,0,1
2,0,11,13,233,5.6,0,1
2,0,11,14,233,6.0,0,1
2,0,11,15,233,6.4,0,1
2,0,11,16,233,6.9,0,1
2,0,11,17,233,7.3,0,1
2,0,11,18,233,7.7,0,1
2,0,11,19,233,8.2,0,1
2,0,11,20,233,8.6,0,1
2,0,11,21,233,9.0,0,1
2,0,11,22,233,9.4,0,1
2,0,11,23,233,9.9,0,1
2,0,11,24,233,10.3,0,1
2,0,11,25,233,10.7,0,1
2,0,11,26,233,11.2,0,1
2,0,11,27,233,11.6,0,1
2,0,11,28,233,12.0,0,1
2,0,11,29,233,12.4,0,1
2,0,11,30,233,12.9,0,1
2,0,11,31,233,13.3,0,1
2,0,11,32,233,13.7,0,1
2,0,11,33,233,14.2,0,1
2,0,11,34,233,14.6,0,1
2,0,11,35,233,15.0,0,1
2,0,11,36,233,15.5,0,1
2,0,11,37,233,15.9,0,1
2,0,11,38,233,16.3,0,1
2,0,11,39,233,16.7,0,1
2,0,11,40,233,17.2,0,1
2,0,11,41,233,17.6,0,1
2,0,11,42,233,18.0,0,1
2,0,11,43,233,18.5,0,1
2,0,11,44,233,18.9,0,1
2,0,11,45,233,19.3,0,1
2,0,11,46,233,19.7,0,1
2,0,11,47,233,20.2,0,1
2,0,11,48,233,20.6,0,1
2,0,11,49,233,21.0,0,1
2,0,11,50,233,21.5,0,1
2,0,11,51,233,21.9,0,1
2,0,11,52,233,22.3,0,1
2,0,11,53,233,22.7,0,1
2,0,11,54,233,23.2,0,1
2,0,11,55,233,23.6,0,1
2,0,11,56,233,24.0,0,1
2,0,11,57,233,24.5,0,1
2,0,11,58,233,24.9,0,1
2,0,11,59,233,25.3,0,1
2,0,11,60,233,25.8,0,1
2,0,11,61,233,26.2,0,1
2,0,11,62,233,26.6,0,1
2,0,11,63,233,27.0,0,1
2,0,11,64,233,27.5,0,1
2,0,11,65,233,27.9,0,1
2,0,11,66,233,28.3,0,1
2,0,11,67,233,28.8,0,1
2,0,11,68,233,29.2,0,1
2,0,11,69,233,29.6,0,1
2,0,11,70,233,30.0,0,1
2,0,11,157,233,67.4,0,2
2,0,11,158,233,67.8,0,2
2,0,11,159,233,68.2,0,2
2,0,11,160,233,68.7,0,2
2,0,11,161,233,69.1,0,2
2,0,11,162,233,69.5,0,2
2,0,11,163,233,70.0,0,2
2,0,11,164,233,70.4,0,2
2,0,11,165,233,70.8,0,2
2,0,11,166,233,71.2,0,2
2,0,11,167,233,71.7,0,2
2,0,11,168,233,72.1,0,2
2,0,11,169,233,72.5,0,2
2,0,11,170,233,73.0,0,2
2,0,11,171,233,73.4,0,2
2,0,11,172,233,73.8,0,2
2,0,11,173,233,74.2,0,2
2,0,11,174,233,74.7,0,2
2,0,11,175,233,75.1,0,2
2,0,11,176,233,75.5,0,2
2,0,11,177,233,76.0,0,2
2,0,11,178,233,76.4,0,2
2,0,11,179,233,76.8,0,2
2,0,11,180,233,77.3,0,2
2,0,11,181,233,77.7,0,2
2,0,11,182,233,78.1,0,2
2,0,11,183,233,78.5,0,2
2,0,11,184,233,79.0,0,2
2,0,11,185,233,79.4,0,2
2,0,11,186,233,79.8,0,2
2,0,11,187,233,80.3,0,2
2,0,11,188,233,80.7,0,2
2,0,11,189,233,81.1,0,2
2,0,11,190,233,81.5,0,2
2,0,11,191,233,82.0,0,2
2,0,11,192,233,82.4,0,2
2,0,11,193,233,82.8,0,2
2,0,11,194,233,83.3,0,2
