subject,session,trial,sample_in_trial,trial_length,position_pct,true_label,pred_label
1,0,8,18,252,7.1,2,0
1,0,8,19,252,7.5,2,0
1,0,8,20,252,7.9,2,0
1,0,8,21,252,8.3,2,0
1,0,8,22,252,8.7,2,0
1,0,8,23,252,9.1,2,0
1,0,8,24,252,9.5,2,0
1,0,8,25,252,9.9,2,0
1,0,10,0,224,0.0,1,2
1,0,10,1,224,0.4,1,2
1,0,10,2,224,0.9,1,2
1,0,10,3,224,1.3,1,2
1,0,10,4,224,1.8,1,2
1,0,10,5,224,2.2,1,2
1,0,10,6,224,2.7,1,2
1,0,10,7,224,3.1,1,2
1,0,10,8,224,3.6,1,2
1,0,10,9,224,4.0,1,2
1,0,10,10,224,4.5,1,2
1,0,10,11,224,4.9,1,2
1,0,10,12,224,5.4,1,2
1,0,10,13,224,5.8,1,2
1,0,10,14,224,6.2,1,2
1,0,10,15,224,6.7,1,2
1,0,10,16,224,7.1,1,2
1,0,10,17,224,7.6,1,2
1,0,10,18,224,8.0,1,2
1,0,10,19,224,8.5,1,2
1,0,10,20,224,8.9,1,2
1,0,10,21,224,9.4,1,2
1,0,10,22,224,9.8,1,2
1,0,10,23,224,10.3,1,2
1,0,10,24,224,10.7,1,2
1,0,10,25,224,11.2,1,2
1,0,10,26,224,11.6,1,2
1,0,10,27,224,12.1,1,2
1,0,10,28,224,12.5,1,2
1,0,10,29,224,12.9,1,2
1,0,10,30,224,13.4,1,2
1,0,10,31,224,13.8,1,2
1,0,10,32,224,14.3,1,2
1,0,10,33,224,14.7,1,2
1,0,10,34,224,15.2,1,2
1,0,10,35,224,15.6,1,2
1,0,10,36,224,16.1,1,2
1,0,10,37,224,16.5,1,2
1,0,10,38,224,17.0,1,2
1,0,10,39,224,17.4,1,2
1,0,10,40,224,17.9,1,2
1,0,10,41,224,18.3,1,2
1,0,10,42,224,18.8,1,2
1,0,10,43,224,19.2,1,2
1,0,10,44,224,19.6,1,2
1,0,10,45,224,20.1,1,2
1,0,10,46,224,20.5,1,2
1,0,10,47,224,21.0,1,2
1,0,10,48,224,21.4,1,2
1,0,10,49,224,21.9,1,2
1,0,10,50,224,22.3,1,2
1,0,10,51,224,22.8,1,2
1,0,10,52,224,23.2,1,2
1,0,10,144,224,64.3,1,0
1,0,10,145,224,64.7,1,0
1,0,10,146,224,65.2,1,0
1,0,10,147,224,65.6,1,0
1,0,10,148,224,66.1,1,0
1,0,10,149,224,66.5,1,2
1,0,10,150,224,67.0,1,2
1,0,10,151,224,67.4,1,2
1,0,10,152,224,67.9,1,2
1,0,10,153,224,68.3,1,2
1,0,10,154,224,68.8,1,2
1,0,10,155,224,69.2,1,2
1,0,10,156,224,69.6,1,2
1,0,10,157,224,70.1,1,2
1,0,10,158,224,70.5,1,2
1,0,10,159,224,71.0,1,2
1,0,10,160,224,71.4,1,2
1,0,10,161,224,71.9,1,2
1,0,10,162,224,72.3,1,2
1,0,10,163,224,72.8,1,2
1,0,10,164,224,73.2,1,2
1,0,10,165,224,73.7,1,2
1,0,10,166,224,74.1,1,2
1,0,10,167,224,74.6,1,2
1,0,10,168,224,75.0,1,2
1,0,10,169,224,75.4,1,2
1,0,10,170,224,75.9,1,2
1,0,10,171,224,76.3,1,2
1,0,10,172,224,76.8,1,2
1,0,10,173,224,77.2,1,2
1,0,10,174,224,77.7,1,2
1,0,10,175,224,78.1,1,2
1,0,10,176,224,78.6,1,2
1,0,10,177,224,79.0,1,2
1,0,10,178,224,79.5,1,2
1,0,10,179,224,79.9,1,2
1,0,10,180,224,80.4,1,2
1,0,10,181,224,80.8,1,2
1,0,10,182,224,81.2,1,2
1,0,10,183,224,81.7,1,2
1,0,10,184,224,82.1,1,2
1,0,10,185,224,82.6,1,2
1,0,10,186,224,83.0,1,2
1,0,10,187,224,83.5,1,2
1,0,10,188,224,83.9,1,2
1,0,10,189,224,84.4,1,2
1,0,10,190,224,84.8,1,2
1,0,10,191,224,85.3,1,2
1,0,10,192,224,85.7,1,2
1,0,10,193,224,86.2,1,2
1,0,10,194,224,86.6,1,2
1,0,10,195,224,87.1,1,2
1,0,10,196,224,87.5,1,2
1,0,10,197,224,87.9,1,2
1,0,10,198,224,88.4,1,2
1,0,10,199,224,88.8,1,2
1,0,10,200,224,89.3,1,2
1,0,10,201,224,89.7,1,2
1,0,10,202,224,90.2,1,2
1,0,10,203,224,90.6,1,2
1,0,10,204,224,91.1,1,2
1,0,10,205,224,91.5,1,2
1,0,10,206,224,92.0,1,2
1,0,10,207,224,92.4,1,2
1,0,10,208,224,92.9,1,2
1,0,10,209,224,93.3,1,2
1,0,10,210,224,93.8,1,2
1,0,10,211,224,94.2,1,2
1,0,10,212,224,94.6,1,2
1,0,10,213,224,95.1,1,2
1,0,10,214,224,95.5,1,2
1,0,10,215,224,96.0,1,2
1,0,10,216,224,96.4,1,2
1,0,10,217,224,96.9,1,2
1,0,10,218,224,97.3,1,2
1,0,10,219,224,97.8,1,2
1,0,10,220,224,98.2,1,2
1,0,10,221,224,98.7,1,2
1,0,10,222,224,99.1,1,2
1,0,10,223,224,99.6,1,2
1,0,11,0,222,0.0,0,1
1,0,11,1,222,0.5,0,1
1,0,11,2,222,0.9,0,1
1,0,11,3,222,1.4,0,1
1,0,11,4,222,1.8,0,1
1,0,11,5,222,2.3,0,1
1,0,11,6,222,2.7,0,1
1,0,11,7,222,3.2,0,1
1,0,11,8,222,3.6,0,1
1,0,11,9,222,4.1,0,1
1,0,11,10,222,4.5,0,1
1,0,11,11,222,5.0,0,1
1,0,11,12,222,5.4,0,1
1,0,11,13,222,5.9,0,1
1,0,11,14,222,6.3,0,1
1,0,11,15,222,6.8,0,1
1,0,11,16,222,7.2,0,1
1,0,11,17,222,7.7,0,1
1,0,11,18,222,8.1,0,1
1,0,11,19,222,8.6,0,1
1,0,11,20,222,9.0,0,1
1,0,11,21,222,9.5,0,1
1,0,11,22,222,9.9,0,1
1,0,11,23,222,10.4,0,1
1,0,11,36,222,16.2,0,1
1,0,11,37,222,16.7,0,1
1,0,11,38,222,17.1,0,1
1,0,11,39,222,17.6,0,1
1,0,11,40,222,18.0,0,1
1,0,11,41,222,18.5,0,1
1,0,11,42,222,18.9,0,1
1,0,11,43,222,19.4,0,1
1,0,11,44,222,19.8,0,1
1,0,11,45,222,20.3,0,1
1,0,11,46,222,20.7,0,1
1,0,11,47,222,21.2,0,1
1,0,11,48,222,21.6,0,1
1,0,11,49,222,22.1,0,1
1,0,11,50,222,22.5,0,1
1,0,11,51,222,23.0,0,1
1,0,11,52,222,23.4,0,1
1,0,11,53,222,23.9,0,1
1,0,11,54,222,24.3,0,1
1,0,11,55,222,24.8,0,1
1,0,13,42,227,18.5,2,0
1,0,13,43,227,18.9,2,0
1,0,13,44,227,19.4,2,0
1,0,13,45,227,19.8,2,1
1,0,13,46,227,20.3,2,1
1,0,13,47,227,20.7,2,1
1,0,13,48,227,21.1,2,1
1,0,13,49,227,21.6,2,1
1,0,13,50,227,22.0,2,1
1,0,13,51,227,22.5,2,1
1,0,13,52,227,22.9,2,1
1,0,13,53,227,23.3,2,1
1,0,13,54,227,23.8,2,1
1,0,13,55,227,24.2,2,1
1,0,13,56,227,24.7,2,0
1,0,13,57,227,25.1,2,0
1,0,13,58,227,25.6,2,0
1,0,13,59,227,26.0,2,0
1,0,13,60,227,26.4,2,0
1,0,13,61,227,26.9,2,0
1,0,13,62,227,27.3,2,0
1,0,13,63,227,27.8,2,0
1,0,13,64,227,28.2,2,0
1,0,13,65,227,28.6,2,0
1,0,13,66,227,29.1,2,0
1,0,13,67,227,29.5,2,0
1,0,13,68,227,30.0,2,0
1,0,13,69,227,30.4,2,0
1,0,13,70,227,30.8,2,0
1,0,13,71,227,31.3,2,0
1,0,13,72,227,31.7,2,0
1,0,13,73,227,32.2,2,0
1,0,13,74,227,32.6,2,0
1,0,13,75,227,33.0,2,0
1,0,13,76,227,33.5,2,0
1,0,13,77,227,33.9,2,0
1,0,13,78,227,34.4,2,0
1,0,13,79,227,34.8,2,0
1,0,13,80,227,35.2,2,0
1,0,13,81,227,35.7,2,0
1,0,13,82,227,36.1,2,0
1,0,13,83,227,36.6,2,0
1,0,13,84,227,37.0,2,0
1,0,13,85,227,37.4,2,0
1,0,13,86,227,37.9,2,0
1,0,13,87,227,38.3,2,0
1,0,13,88,227,38.8,2,0
1,0,13,89,227,39.2,2,0
1,0,13,90,227,39.6,2,0
1,0,13,91,227,40.1,2,0
1,0,13,92,227,40.5,2,0
1,0,13,93,227,41.0,2,0
1,0,13,94,227,41.4,2,0
1,0,13,95,227,41.9,2,0
1,0,13,96,227,42.3,2,0
1,0,13,97,227,42.7,2,0
1,0,13,98,227,43.2,2,0
1,0,13,99,227,43.6,2,0
1,0,13,100,227,44.1,2,0
1,0,13,101,227,44.5,2,0
1,0,13,102,227,44.9,2,0
1,0,13,103,227,45.4,2,0
1,0,13,104,227,45.8,2,0
1,0,13,105,227,46.3,2,0
1,0,13,106,227,46.7,2,0
1,0,13,107,227,47.1,2,0
1,0,13,108,227,47.6,2,0
1,0,13,109,227,48.0,2,0
1,0,13,110,227,48.5,2,0
1,0,13,111,227,48.9,2,0
1,0,13,112,227,49.3,2,0
1,0,13,113,227,49.8,2,0
1,0,13,114,227,50.2,2,0
1,0,13,115,227,50.7,2,0
1,0,13,116,227,51.1,2,0
1,0,13,117,227,51.5,2,0
1,0,13,118,227,52.0,2,0
1,0,13,119,227,52.4,2,0
1,0,13,120,227,52.9,2,0
1,0,13,121,227,53.3,2,0
1,0,13,122,227,53.7,2,0
1,0,13,123,227,54.2,2,0
1,0,14,0,196,0.0,0,2
1,0,14,1,196,0.5,0,2
1,0,14,2,196,1.0,0,2
1,0,14,3,196,1.5,0,2
1,0,14,4,196,2.0,0,2
1,0,14,5,196,2.6,0,2
1,0,14,6,196,3.1,0,2
1,0,14,89,196,45.4,0,2
1,0,14,90,196,45.9,0,2
1,0,14,91,196,46.4,0,2
1,0,14,92,196,46.9,0,2
1,0,14,93,196,47.4,0,2
1,0,14,94,196,48.0,0,2
1,0,14,95,196,48.5,0,2
1,0,14,96,196,49.0,0,2
1,0,14,97,196,49.5,0,2
1,0,14,98,196,50.0,0,2
1,0,14,99,196,50.5,0,2
1,0,14,100,196,51.0,0,2
1,0,14,101,196,51.5,0,2
1,0,14,102,196,52.0,0,2
1,0,14,103,196,52.6,0,2
1,0,14,104,196,53.1,0,2
1,0,14,105,196,53.6,0,2
1,0,14,106,196,54.1,0,2
1,0,14,107,196,54.6,0,2
1,0,14,108,196,55.1,0,2
1,0,14,109,196,55.6,0,2
1,0,14,110,196,56.1,0,2
1,0,14,111,196,56.6,0,2
1,0,14,112,196,57.1,0,2
1,0,14,113,196,57.7,0,2
1,0,14,114,196,58.2,0,2
1,0,14,115,196,58.7,0,2
1,0,14,116,196,59.2,0,2
1,0,14,117,196,59.7,0,2
1,0,14,118,196,60.2,0,2
1,0,14,119,196,60.7,0,2
1,0,14,120,196,61.2,0,2
1,0,14,121,196,61.7,0,2
1,0,14,122,196,62.2,0,2
1,0,14,123,196,62.8,0,2
1,0,14,124,196,63.3,0,2
1,0,14,125,196,63.8,0,2
1,0,14,126,196,64.3,0,2
1,0,14,127,196,64.8,0,2
1,0,14,128,196,65.3,0,2
1,0,14,129,196,65.8,0,2
1,0,14,130,196,66.3,0,2
1,0,14,131,196,66.8,0,2
1,0,14,132,196,67.3,0,2
1,0,14,133,196,67.9,0,2
1,0,14,134,196,68.4,0,2
1,0,14,135,196,68.9,0,2
1,0,14,136,196,69.4,0,2
1,0,14,137,196,69.9,0,2
1,0,14,138,196,70.4,0,2
1,0,14,139,196,70.9,0,2
1,0,14,140,196,71.4,0,2
1,0,14,141,196,71.9,0,2
1,0,14,142,196,72.4,0,2
1,0,14,143,196,73.0,0,2
1,0,14,144,196,73.5,0,2
1,0,14,145,196,74.0,0,2
1,0,14,146,196,74.5,0,2
1,0,14,147,196,75.0,0,2
1,0,14,148,196,75.5,0,2
1,0,14,149,196,76.0,0,2
1,0,14,150,196,76.5,0,2
1,0,14,151,196,77.0,0,2
1,0,14,152,196,77.6,0,2
1,0,14,153,196,78.1,0,2
1,0,14,154,196,78.6,0,2
1,0,14,155,196,79.1,0,2
1,0,14,156,196,79.6,0,2
1,0,14,157,196,80.1,0,2
1,0,14,158,196,80.6,0,2
1,0,14,159,196,81.1,0,2
1,0,14,160,196,81.6,0,2
1,0,14,161,196,82.1,0,2
1,0,14,162,196,82.7,0,2
1,0,14,163,196,83.2,0,2
1,0,14,164,196,83.7,0,2
1,0,14,165,196,84.2,0,2
1,0,14,166,196,84.7,0,2
1,0,14,167,196,85.2,0,2
1,0,14,168,196,85.7,0,2
1,0,14,169,196,86.2,0,2
1,0,14,170,196,86.7,0,2
1,0,14,171,196,87.2,0,2
1,0,14,172,196,87.8,0,2
1,0,14,173,196,88.3,0,2
1,0,14,174,196,88.8,0,2
1,0,14,175,196,89.3,0,2
1,0,14,176,196,89.8,0,2
1,0,14,177,196,90.3,0,2
1,0,14,178,196,90.8,0,2
1,0,14,179,196,91.3,0,2
1,0,14,180,196,91.8,0,2
1,0,14,181,196,92.3,0,2
1,0,14,182,196,92.9,0,2
1,0,14,183,196,93.4,0,2
1,0,14,184,196,93.9,0,2
1,0,14,185,196,94.4,0,2
1,0,14,186,196,94.9,0,2
1,0,14,187,196,95.4,0,2
1,0,14,188,196,95.9,0,2
1,0,14,189,196,96.4,0,2
1,0,14,190,196,96.9,0,2
1,0,14,191,196,97.4,0,2
1,0,14,192,196,98.0,0,2
1,0,14,193,196,98.5,0,2
1,0,14,194,196,99.0,0,2
1,0,14,195,196,99.5,0,2
2,0,5,0,186,0.0,2,0
2,0,5,1,186,0.5,2,0
2,0,5,2,186,1.1,2,0
2,0,5,3,186,1.6,2,0
2,0,5,4,186,2.2,2,0
2,0,5,5,186,2.7,2,0
2,0,5,6,186,3.2,2,0
2,0,5,7,186,3.8,2,0
2,0,5,8,186,4.3,2,0
2,0,5,9,186,4.8,2,0
2,0,5,10,186,5.4,2,0
2,0,5,11,186,5.9,2,0
2,0,5,12,186,6.5,2,0
2,0,5,13,186,7.0,2,0
2,0,5,14,186,7.5,2,0
2,0,5,15,186,8.1,2,0
2,0,5,16,186,8.6,2,0
2,0,5,17,186,9.1,2,0
2,0,5,18,186,9.7,2,0
2,0,5,19,186,10.2,2,0
2,0,5,20,186,10.8,2,0
2,0,5,21,186,11.3,2,0
2,0,5,22,186,11.8,2,0
2,0,5,23,186,12.4,2,0
2,0,5,24,186,12.9,2,0
2,0,5,25,186,13.4,2,0
2,0,5,26,186,14.0,2,0
2,0,5,27,186,14.5,2,0
2,0,5,28,186,15.1,2,0
2,0,5,29,186,15.6,2,0
2,0,5,30,186,16.1,2,0
2,0,5,31,186,16.7,2,0
2,0,5,32,186,17.2,2,0
2,0,5,33,186,17.7,2,0
2,0,5,34,186,18.3,2,0
2,0,5,35,186,18.8,2,0
2,0,5,36,186,19.4,2,0
2,0,5,37,186,19.9,2,0
2,0,5,38,186,20.4,2,0
2,0,5,39,186,21.0,2,0
2,0,5,40,186,21.5,2,0
2,0,5,41,186,22.0,2,0
2,0,5,42,186,22.6,2,0
2,0,5,43,186,23.1,2,0
2,0,5,44,186,23.7,2,0
2,0,5,45,186,24.2,2,0
2,0,5,46,186,24.7,2,0
2,0,5,47,186,25.3,2,0
2,0,5,48,186,25.8,2,0
2,0,5,49,186,26.3,2,0
2,0,5,50,186,26.9,2,0
2,0,5,51,186,27.4,2,0
2,0,5,52,186,28.0,2,0
2,0,5,53,186,28.5,2,0
2,0,5,54,186,29.0,2,0
2,0,5,55,186,29.6,2,0
2,0,5,56,186,30.1,2,0
2,0,5,57,186,30.6,2,0
2,0,5,58,186,31.2,2,0
2,0,5,59,186,31.7,2,0
2,0,5,60,186,32.3,2,0
2,0,5,61,186,32.8,2,0
2,0,5,62,186,33.3,2,0
2,0,5,63,186,33.9,2,0
2,0,5,64,186,34.4,2,0
2,0,5,65,186,34.9,2,0
2,0,5,66,186,35.5,2,0
2,0,5,67,186,36.0,2,0
2,0,5,68,186,36.6,2,0
2,0,8,47,252,18.7,2,0
2,0,8,48,252,19.0,2,0
2,0,8,49,252,19.4,2,0
2,0,8,50,252,19.8,2,0
2,0,8,51,252,20.2,2,0
2,0,14,107,196,54.6,0,2
2,0,14,108,196,55.1,0,2
2,0,14,109,196,55.6,0,2
2,0,14,110,196,56.1,0,2
2,0,14,111,196,56.6,0,2
2,0,14,112,196,57.1,0,2
2,0,14,113,196,57.7,0,2
2,0,14,114,196,58.2,0,2
2,0,14,115,196,58.7,0,2
2,0,14,116,196,59.2,0,2
2,0,14,117,196,59.7,0,2
2,0,14,118,196,60.2,0,2
2,0,14,119,196,60.7,0,2
2,0,14,120,196,61.2,0,2
2,0,14,121,196,61.7,0,2
2,0,14,122,196,62.2,0,2
2,0,14,123,196,62.8,0,2
2,0,14,124,196,63.3,0,2
2,0,14,125,196,63.8,0,2
2,0,14,126,196,64.3,0,2
2,0,14,127,196,64.8,0,2
2,0,14,128,196,65.3,0,2
2,0,14,129,196,65.8,0,2
2,0,14,130,196,66.3,0,2
2,0,14,131,196,66.8,0,2
2,0,14,132,196,67.3,0,2
2,0,14,133,196,67.9,0,2
2,0,14,134,196,68.4,0,2
2,0,14,135,196,68.9,0,2
2,0,14,136,196,69.4,0,2
2,0,14,137,196,69.9,0,2
2,0,14,138,196,70.4,0,2
2,0,14,139,196,70.9,0,2
2,0,14,140,196,71.4,0,2
2,0,14,141,196,71.9,0,2
2,0,14,142,196,72.4,0,2
2,0,14,143,196,73.0,0,2
2,0,14,144,196,73.5,0,2
2,0,14,145,196,74.0,0,2
2,0,14,146,196,74.5,0,2
2,0,14,147,196,75.0,0,2
2,0,14,148,196,75.5,0,2
2,0,14,149,196,76.0,0,2
2,0,14,150,196,76.5,0,2
2,0,14,151,196,77.0,0,2
2,0,14,152,196,77.6,0,2
2,0,14,153,196,78.1,0,2
2,0,14,154,196,78.6,0,2
2,0,14,155,196,79.1,0,2
2,0,14,156,196,79.6,0,2
2,0,14,157,196,80.1,0,2
2,0,14,158,196,80.6,0,2
2,0,14,159,196,81.1,0,2
2,0,14,160,196,81.6,0,2
2,0,14,161,196,82.1,0,2
2,0,14,162,196,82.7,0,2
2,0,14,163,196,83.2,0,2
2,0,14,164,196,83.7,0,2
